z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H,H2,CH3,O,CH4,OH,H2O,CO,N2,HCO,CH2O,C2H6,CH2OH,CH3O,O2,CH3OH,HO2,H2O2,CO2,AR,HE
0.013710937500000003,1.454457964532365,0.0,602.4007644249167,0.589404604031265,4.806459463837736e-13,0.00025227171051244015,7.480245777830121e-10,1.338451567002397e-14,6.773569408330809e-07,5.20843436656504e-13,0.0004564318860990128,9.19788361863736e-05,0.6632932264955561,2.6474334885908888e-15,8.807154352691607e-06,3.166368752290092e-09,2.8349898339799185e-12,1.8038143911720636e-10,0.20131464494526408,0.13456050767454877,5.8907457740265736e-06,6.90615011152402e-06,8.652944369039084e-06,2.2657566534279763e-15,1.8450074546221877e-15
0.013718750000000002,1.4556784747730152,0.0,602.7925719367464,0.5889104188834023,6.929829984848367e-13,0.00026339349367506855,8.677792561516405e-10,2.8143511508394552e-14,7.797846144878717e-07,7.188647497078467e-13,0.0005187441283229849,0.00010730526949084151,0.6632339938213804,6.297249593317459e-15,1.061410580718885e-05,3.8873124927885524e-09,3.4907211576138782e-12,2.498667881588813e-10,0.20128168477187852,0.1345580640388973,6.8702625549872995e-06,8.058525622167219e-06,1.0486789495450551e-05,2.326277891643073e-14,3.983776979061772e-15
0.013726562500000001,1.4570737961778732,0.0,603.2490745468168,0.588346466872125,9.992984912015376e-13,0.0002750318866559629,1.0081514728130254e-09,3.058928695764496e-14,8.979745877597793e-07,9.80126676588571e-13,0.0005897161014125154,0.0001252260263897252,0.6631679173772627,6.760333727960271e-15,1.2796418823844684e-05,4.774205058821441e-09,4.325147873412264e-12,3.4640565378616273e-10,0.20124366907995153,0.13455460343793801,8.015607879542845e-06,9.405980123320058e-06,1.2713974606433887e-05,1.2263664967844831e-15,1.5503759229125757e-15
0.013734375000000002,1.4586711652991706,0.0,603.7808132082606,0.5877021770870925,1.4443482069954519e-12,0.00028721184740533134,1.1730896825328406e-09,4.1544239885641516e-14,1.0343379145694288e-06,1.3504144276053532e-12,0.0006705401485046335,0.00014617744221492564,0.6630942301929678,9.21526383486677e-15,1.543158661418069e-05,5.865101544695254e-09,5.412341946460861e-12,4.806964893523504e-10,0.20119978636805047,0.13454982613646516,9.35480801003674e-06,1.0981233597477259e-05,1.5418369288564254e-05,-1.163467101628588e-14,2.9790723276724325e-16
0.013742187500000003,1.4605020901092958,0.0,604.4000017323436,0.5869654174229654,2.092122481429206e-12,0.00029995970817994137,1.3674021169891018e-09,7.147268308123064e-14,1.1916492651831745e-06,1.8813270553223922e-12,0.0007625690736330359,0.00017066820248448744,0.6630120929081836,1.551203698094367e-14,1.8612902275255633e-05,7.206660251484841e-09,6.846487787590994e-12,6.676081576225598e-10,0.20114909469906944,0.13454335709719847,1.0920606146651568e-05,1.282238251516608e-05,1.870151793670082e-05,9.438744464254602e-15,2.6060915697515394e-15
0.013750000000000002,1.4626029921617347,0.0,605.1207777860731,0.5861222921985911,3.0342849520014934e-12,0.0003133032790763612,1.5969700220065441e-09,1.0631442645949142e-13,1.3730999567536864e-06,2.628945201719392e-12,0.0008673365231069051,0.000199290963633631,0.6629205905548405,2.321622133955891e-14,2.2452599448557217e-05,8.856025737304436e-09,8.748950515668548e-12,9.277759778639179e-10,0.20109050141213225,0.13453472890535578,1.2751248430847026e-05,1.4973742907482472e-05,2.2686278540431072e-05,1.573508199828475e-14,3.186401187796999e-15
0.013757812500000001,1.465015934277937,0.0,605.9594867432675,0.5851569239276038,4.4064451884734285e-12,0.0003272719626941871,1.869084450202295e-09,1.4044365098233008e-13,1.5823581666293816e-06,3.6864453861926605e-12,0.000986579564674582,0.0002327357060370139,0.6628187302259658,3.0665696595652343e-14,2.7085585274919735e-05,1.0883224584011341e-08,1.1297713172929399e-11,1.2899801047599198e-09,0.20102273996258435,0.13452336118702357,1.4891398373162744e-05,1.748681128948227e-05,2.752117566823607e-05,-2.3005804509917934e-14,-8.280880288211477e-16
0.013765625000000002,1.4677894412833115,0.0,606.935001047244,0.5840512219475744,6.410883996593423e-12,0.00034189688105244986,2.192879802660358e-09,2.107388527316717e-13,1.823637023280324e-06,5.2251507402995995e-12,0.0011222635743709743,0.0002718050296422825,0.6627054399778624,4.2614390566036754e-14,3.267386394679215e-05,1.3374059113920044e-08,1.476539798051005e-11,1.7944025887019781e-09,0.2009443435831196,0.13450853590156156,1.7393198868707964e-05,2.0421354539347265e-05,3.338559343788019e-05,-2.379604808309785e-14,-5.716238389410575e-16
0.013769531250000001,1.4693325044031684,0.0,607.4822837491288,0.583437862897509,7.7624011234853e-12,0.0003494679411835315,2.3784817176200066e-09,2.9149393187746355e-13,1.958103908842761e-06,6.285994580457042e-12,0.0011971084877121152,0.0002937999982362253,0.6626440750427117,7.166255591807794e-14,3.589937884929212e-05,1.4832834026455216e-08,1.7007914510727207e-11,2.1209494073818855e-09,0.20090051794104513,0.13449949303638759,1.880262896504178e-05,2.2072760181980723e-05,3.678532344719463e-05,6.082255932666715e-14,8.086616709078702e-15
0.013773437500000003,1.4709919189930059,0.0,608.0739868555067,0.5827796908026537,9.393101961061948e-12,0.0003572179438269101,2.582167787990065e-09,3.226187851455659e-13,2.1028331557550694e-06,7.511470105999176e-12,0.001277095136475634,0.00031763921573368687,0.6625793324865891,5.989165496952775e-14,3.945637709124698e-05,1.6457817870292765e-08,1.9592870683978083e-11,2.5088241695459e-09,0.20085323747633033,0.13448915792467878,2.0331009495255807e-05,2.386210073603861e-05,4.054589401346508e-05,-8.231157115168849e-15,8.236280829752044e-16
0.013777343750000002,1.4727766806851876,0.0,608.7136166038956,0.5820734578361351,1.1371724615690374e-11,0.00036515147761509285,2.806093887303072e-09,4.2836522655661607e-13,2.2585962828046814e-06,9.073481125938685e-12,0.0013625685655593053,0.00034347488082286807,0.6625110519266764,1.0026442709550721e-13,4.3378419384745793e-05,1.8267971510875136e-08,2.2712972107203546e-11,2.9696953470561287e-09,0.20080222738412676,0.13447737063887888,2.1988321835063323e-05,2.5800641062452116e-05,4.470506612181264e-05,7.474315607480625e-14,9.21632999928115e-15
0.013781250000000002,1.4746964546381591,0.0,609.4049405244003,0.5813157086148004,1.376435121540257e-11,0.0003732732776679999,3.0524565298783553e-09,4.931946803979106e-13,2.426220603725766e-06,1.0923760483106536e-11,0.0014538957069662128,0.0003714713334457275,0.662439068829509,9.961463093765845e-14,4.77023663728028e-05,2.0283869707204672e-08,2.6350045248176416e-11,3.5168574200325635e-09,0.20074719165277066,0.13446395335480385,2.3785373106563786e-05,2.7900521478890865e-05,4.930444676024082e-05,1.0350299204305019e-14,2.335836766886133e-15
0.013785156250000001,1.4767616203578233,0.0,610.1520044754518,0.5805027717544505,1.666754446193047e-11,0.0003815882322002124,3.323976105968462e-09,6.265104846733077e-13,2.60659345726486e-06,1.3249606386265538e-11,0.0015514665767071593,0.00040180595419033333,0.6623632150989892,1.4130657243277315e-13,5.2468686476298244e-05,2.2528786960697927e-08,3.0721905788837456e-11,4.16658557073519e-09,0.20068781163898353,0.1344487085906168,2.5733864764653002e-05,3.017481944778118e-05,5.438986193413633e-05,6.330387907350988e-14,7.602159510178792e-15
0.013789062500000001,1.4789833176562894,0.0,610.9591503916582,0.5796307523309442,2.018548319861767e-11,0.0003901013890818797,3.623561571199977e-09,7.60010374850643e-13,2.8006657568841504e-06,1.6087535541677862e-11,0.0016556955060230622,0.00043467011592566394,0.6622833193773804,1.7254371528116008e-13,5.772178583663112e-05,2.502818491040173e-08,3.590417541602336e-11,4.937755271583794e-09,0.20062374445250375,0.13443141721614163,2.784646235584011e-05,3.2637612337093485e-05,6.001175938317217e-05,4.9032956257054445e-14,5.801244537268518e-15
0.013792968750000002,1.4813734951137159,0.0,611.8310347185466,0.5786955248772214,2.4451269333901134e-11,0.00039881796288805655,3.954613888434593e-09,9.078479912637493e-13,3.0094564190168735e-06,1.9580700142566943e-11,0.0017670224066069563,0.0004702701933096423,0.6621992076636201,2.0214783328160098e-13,6.351036687180662e-05,2.7810456402203836e-08,4.2079545389567166e-11,5.85292191069773e-09,0.2005546213293868,0.1344118363440006,3.013687351976654e-05,3.530404447827335e-05,6.622564728851273e-05,-1.3848731207359831e-14,-7.927559518037169e-16
0.013796875000000002,1.4839449602523396,0.0,612.7726474754276,0.5776927274143057,2.962929662353541e-11,0.0004077433421314429,4.32105511336408e-09,1.1265481649518227e-12,3.234056694205388e-06,2.3946409530582955e-11,0.0018859140634877806,0.0005088286285711549,0.662110703976385,2.6183599065782593e-13,6.9887813593611e-05,3.0907143347013195e-08,4.9500181433489976e-11,6.938879220285526e-09,0.20048004591025467,0.13438969703713138,3.2619930307908705e-05,3.8190396322844875e-05,7.309256837281745e-05,1.6621059661410633e-16,6.98711480609784e-16
0.013800781250000001,1.4867114312232381,0.0,613.7893318793488,0.5766177567946733,3.591346787504714e-11,0.0004168830966612739,4.727286711891951e-09,1.3920031539956191e-12,3.4756346154256905e-06,2.9370478119602545e-11,0.002012865450197836,0.0005505850546534352,0.6620176310367788,3.2626475891853387e-13,7.691260556965171e-05,3.435301361493208e-08,5.839355965971557e-11,8.227133121586315e-09,0.2003995924144555,0.13436470181749818,3.531167696769742e-05,4.1314155957593774e-05,8.067961195777477e-05,6.9424748174106675e-15,1.3739207116538066e-15
0.013804687500000003,1.4896875903084508,0.0,614.8868044458236,0.5754657654538907,4.354392396250545e-11,0.00042624298537200195,5.178412559046842e-09,1.7386074236531053e-12,3.735439918364951e-06,3.615601009223566e-11,0.002148401060668505,0.0005957974769350418,0.6619198111855762,4.2130553564453543e-13,8.464876297244672e-05,3.818665938954449e-08,6.910555189907558e-11,9.755060732853132e-09,0.20031280377526192,0.13433652201017168,3.822946519999691e-05,4.4694093488630624e-05,8.906046689217052e-05,6.050373224973446e-14,6.695358822661925e-15
0.013808593750000002,1.492889138464602,0.0,616.071175453377,0.5742316601012726,5.280933528149605e-11,0.0004358289639711649,5.680244004422778e-09,2.151399326733207e-12,4.014808909608862e-06,4.46334583481621e-11,0.0022930762487362345,0.0006447435115573456,0.6618170673173569,5.358332023408326e-13,9.316632196477728e-05,4.2450666304315744e-08,8.200799264661271e-11,1.1566708932579625e-08,0.20021918967148516,0.13430479487040756,4.1392054915183226e-05,4.835033685222456e-05,9.831601571956127e-05,8.060300310879955e-14,8.336154293563926e-15
0.013812500000000002,1.4963328510274265,0.0,617.3489696420353,0.572910102540324,6.406337494383251e-11,0.00044564719292059315,6.239500334294617e-09,2.6430664600458225e-12,4.315169714373763e-06,5.5254840086761125e-11,0.0024474785672030817,0.0006977216804411787,0.6617092240101837,6.782314382906485e-13,0.00010254184263440326,4.719215921847937e-08,9.758563318685208e-11,1.3714152863139661e-08,0.20011822451233713,0.13426912052306222,4.4819722678047524e-05,5.230444956789708e-05,0.00010853497289627103,4.6212884666459535e-14,4.399645880667631e-15
0.013816406250000001,1.5000366339671662,0.0,618.7271469840762,0.5714955131036534,7.773751809425384e-11,0.00045570404537860287,6.863943832554888e-09,3.2366223460333205e-12,4.638047609230672e-06,6.860062003962013e-11,0.0026122290952518648,0.0007550527602271529,0.6615961087507856,8.483012151378433e-13,0.00011285894905066023,5.246320834550082e-08,1.1642812262317623e-10,1.6258862012788407e-08,0.2000093453498078,0.1342290586887897,4.853437691272118e-05,5.657950930662361e-05,0.00011981456764404446,-4.6439741621050026e-14,-5.1920879236452354e-15
0.013820312500000001,1.5040195805018342,0.0,620.2131233392827,0.569982077024286,9.436185178363952e-11,0.0004660061151530132,7.562614142573634e-09,4.025932849409842e-12,4.985070598504197e-06,8.547566181288336e-11,0.0027879837428161796,0.0008170811827716286,0.6614775533614088,1.0908683524617227e-12,0.00012420890210494833,5.832141348179182e-08,1.393181590536828e-10,1.9273444347339134e-08,0.1998919497574745,0.1341841252158526,5.255968077261709e-05,6.120018701319514e-05,0.00013226127295796954,-3.5373278955685816e-14,-3.8178791715276715e-15
0.013824218750000002,1.5083020273697987,0.0,621.8147907728553,0.5683637542617455,1.1457899173013219e-10,0.00047656022447985176,8.34593732537096e-09,5.0724649453622e-12,5.357974969249672e-06,1.0685929885943634e-10,0.0029754345178305305,0.0008841764825689029,0.6613533955497917,1.4517769716454797e-12,0.00013669120405303544,6.483021132512841e-08,1.6719475695134476e-10,2.284329372779576e-08,0.19976539366085624,0.13413378840124135,5.692118181180948e-05,6.6192825299309e-05,0.00014599158072283345,1.3510549855932887e-13,1.3462475363843147e-14
0.013826171875000001,1.5105637942846717,0.0,622.6622137940681,0.5675127397274432,1.2632432362925093e-10,0.00048193450253814684,8.773828252247094e-09,5.642029868638857e-12,5.554832964489092e-06,1.196326032868036e-10,0.0030738234014917715,0.0009197742014684714,0.6612891567344217,1.632986613359963e-12,0.00014339800430019316,6.835484921702371e-08,1.833509407589436e-10,2.4874124529465828e-08,0.19969841932838098,0.13410637259494743,5.9238445548611586e-05,6.883927634559275e-05,0.0001533862665250874,1.0229317265891062e-13,9.883780118513083e-15
0.013828125000000002,1.5129103264457417,0.0,623.5423979821526,0.5666325271970603,1.3927955548852655e-10,0.0004873749810630761,9.228049967809535e-09,6.268521585612138e-12,5.7590016975106626e-06,1.3402104981869614e-10,0.0031754677507753746,0.0009568191289135825,0.6612234500729393,1.8332294366513873e-12,0.0001504376372306263,7.207424658087944e-08,2.0119796030156454e-10,2.708754312756037e-08,0.19962884127215688,0.13407733711651948,6.165224405007207e-05,7.159157027389198e-05,0.00016116035679452254,3.350819700750048e-14,2.8008596733015296e-15
0.013830078125000003,1.5153446414545495,0.0,624.4565255315335,0.5657222606789194,1.535742411756133e-10,0.0004928826204523045,9.710530339384436e-09,7.005990352664121e-12,5.970742741670443e-06,1.5028838502546716e-10,0.0032804689151319337,0.0009953678184254065,0.6611562581585898,2.1093668133247682e-12,0.0001578260078185836,7.599893960125741e-08,2.2097967485898992e-10,2.9499683562856038e-08,0.19955656179699696,0.1340465953344014,6.416654230123005e-05,7.44536931672458e-05,0.00016933264762069891,4.271542046230749e-14,3.742285448216901e-15
0.013832031250000001,1.5178698857489932,0.0,625.4058010168366,0.5647810851707322,1.693441513606547e-10,0.0004984583675514715,1.0223241266456854e-08,7.811077036140443e-12,6.190322360278247e-06,1.6862534107563187e-10,0.003388929319833287,0.0010354780955882774,0.6610875648215364,2.3919057469360277e-12,0.00016557954927054447,8.013970543865947e-08,2.4282486006020963e-10,3.212775706378801e-08,0.1994814812827065,0.13401405744400927,6.678541176200727e-05,7.742970682050911e-05,0.00017792260308981716,-2.2825542549980768e-15,-7.738869918287187e-16
0.013833984375000002,1.5204892650253496,0.0,626.3914789490979,0.5638081212016067,1.867465586744225e-10,0.0005041032176020618,1.0768423907442518e-08,8.736011384523071e-12,6.418019220196101e-06,1.8935514234523844e-10,0.00350095564788687,0.0010772105629404199,0.6610173543489833,2.742461184072597e-12,0.0001737155852670987,8.450814521176328e-08,2.6702803933782363e-10,3.499075337109983e-08,0.19940349545296407,0.13397962848711487,6.951313361634714e-05,8.052385626884434e-05,0.0001869507736282185,8.145745298978773e-16,-3.2884239273085797e-16
0.013835937500000003,1.5232061192865631,0.0,627.4148361559994,0.562802493146712,2.0595005716555523e-10,0.0005098181511541618,1.1348423408285489e-08,9.772429730847286e-12,6.654116783585773e-06,2.1277421204656255e-10,0.003616655595356352,0.0011206271316057473,0.6609456124852028,3.1393159910575436e-12,0.00018225199877094542,8.911620429233152e-08,2.938193506402905e-10,3.8109024442336806e-08,0.19932249810237163,0.1339432101471608,7.235410158794139e-05,8.37404620828943e-05,0.00019643842199036925,-4.488806329155307e-17,-3.0191358119557585e-16
0.013837890625000002,1.5260238964141546,0.0,628.4772162145163,0.5617632880981825,2.27143096957186e-10,0.0005156042492381885,1.1965816771668653e-08,1.092860840700936e-11,6.8989136658559616e-06,2.3923906904233153e-10,0.003736142645776731,0.0011657931121565057,0.660872324718577,3.5805952617881356e-12,0.00019120774176311763,9.397662245942163e-08,3.234805254223685e-10,4.150485593583305e-08,0.19923837719873466,0.1339046979924541,7.53129658117511e-05,8.708407225989992e-05,0.00020640811485139325,-2.061840564104988e-14,-2.235276864750081e-15
0.013839843750000002,1.528946079511653,0.0,629.5799602393151,0.5606896237307928,2.505373747026411e-10,0.0005214624824118732,1.262343177116067e-08,1.2278106290033486e-11,7.152710511740451e-06,2.692216781607825e-10,0.003859529033997842,0.0012127745223692694,0.6607974797335296,4.1606723526129695e-12,0.00020060220362282206,9.910267801795044e-08,3.564275690200221e-10,4.5202354187596315e-08,0.19915102008645746,0.13386398473567013,7.839445114670429e-05,9.055925779346027e-05,0.00021688299660508473,8.189870600244925e-14,8.21220057589353e-15
0.013841796875000003,1.5319762859179977,0.0,630.7244639586777,0.559580595451024,2.763549839273363e-10,0.0005273938950990607,1.332416228280879e-08,1.3712471506182977e-11,7.415819963325699e-06,3.030593905112179e-10,0.0039869313805905035,0.001261640210288782,0.6607210663900344,4.723268062948058e-12,0.0002104557321307616,1.0450802487418707e-07,3.928434435166698e-10,4.9227347164219376e-08,0.19906030933937033,0.13382095751029763,8.16035042671886e-05,9.417077174616276e-05,0.0002278873990058707,-1.0660111572501812e-14,-1.1913390942737665e-15
0.013843750000000002,1.5351182356969193,0.0,631.9121613588227,0.5584352935337584,3.048582049575744e-10,0.0005333995493936598,1.407138882483038e-08,1.5373836903705167e-11,7.68856445255257e-06,3.414111719587504e-10,0.004118469072204256,0.0013124613204341406,0.6606430750761464,5.443744110557952e-12,0.00022078952085102454,1.1020745042385642e-07,4.3331034442795545e-10,5.3608335231476876e-08,0.19896612395555113,0.13377549848806555,8.49452605855981e-05,9.792350680956234e-05,0.00023944671602543,3.0796147854474517e-15,3.318081078775884e-16
0.013845703125,1.538375751966608,0.0,633.1445250120823,0.5572528049397385,3.363244426240225e-10,0.0005394805248144665,1.4868594698640627e-08,1.7222815470972187e-11,7.971275959795712e-06,3.8481701998155716e-10,0.00425426427711151,0.001365311345509734,0.6605634974400111,6.240066946275792e-12,0.0002316256347739874,1.162160979544496e-07,4.781799566649911e-10,5.837581185215648e-08,0.19886833918164173,0.13372748463967293,8.842504905212336e-05,0.00010182249592481165,0.0002515874395552633,-3.396896399442976e-14,-3.269747997130323e-15
0.013847656250000001,1.5417527626002063,0.0,634.4230663536339,0.5560322147032905,3.7106889550999736e-10,0.0005456379186326368,1.5719681704147732e-08,1.9348372928292108e-11,8.264296520543717e-06,4.340317712781177e-10,0.004394441962215666,0.001420266180376265,0.6604823267461177,7.215383704478945e-12,0.00024298703808867133,1.225500696941826e-07,5.28052313431855e-10,6.356305203067162e-08,0.1987668265272514,0.13367678762053042,9.204839932060612e-05,0.00010587291437747402,0.0002643371978714462,3.226136862607808e-14,3.594979196997375e-15
0.013849609375000002,1.5452533007240863,0.0,635.7493358990439,0.5547726078276071,4.094326817517273e-10,0.0005518728457334006,1.6628775744633997e-08,2.1732418715925624e-11,8.567978177129441e-06,4.8979099945163e-10,0.004539129903306649,0.0014774041734246753,0.6603995577844314,8.331793804060627e-12,0.0002548976206047153,1.2922601548981874e-07,5.834317061737805e-10,6.920584527883328e-08,0.19866145364585458,0.13362327356442374,9.582104739000612e-05,0.00011008008046471744,0.0002777247929214983,7.890378785767444e-14,8.286751419283976e-15
0.013851562500000001,1.5488815057137457,0.0,637.1249234006809,0.5534730710660929,4.5179583242310434e-10,0.0005581864387126443,1.76003954063008e-08,2.4397431383844973e-11,8.882683314055142e-06,5.529766641906736e-10,0.004688458693877537,0.0015368061785242945,0.660315187044515,9.60628984511632e-12,0.0002673822252149481,1.3626143546793644e-07,6.449448249181209e-10,7.534299661859987e-08,0.1985520842979023,0.13356680293008039,9.974894253056704e-05,0.00011444945678956379,0.0002917802391552649,7.20446663925032e-14,7.490762727145207e-15
0.013853515625000002,1.5526416238262923,0.0,638.5514579369718,0.5521326949001184,4.985803200952619e-10,0.0005645798478457087,1.863947235246668e-08,2.7392909917096406e-11,9.208784826990517e-06,6.246163941014835e-10,0.004842561749466194,0.0015985556055650326,0.660229212802556,1.1077471239458258e-11,0.00028046667489567374,1.4367468609489474e-07,7.133142363615607e-10,8.201652929207084e-08,0.19843857828979147,0.1335072303296505,0.000103838253838195,0.00011898665095643386,0.00030653480222282036,3.4247935796673195e-14,3.604546155444704e-15
0.013855468750000002,1.5565380088659984,0.0,640.030607930146,0.5507505755664885,5.502550061302412e-10,0.0005710542410931742,1.975139702648247e-08,3.0805953251284065e-11,9.546666311194745e-06,7.059116503015639e-10,0.005001575308688482,0.0016627384701513128,0.6601416352910445,1.2833778500754477e-11,0.0002941777996109131,1.514850300486465e-07,7.893953464717367e-10,8.92719443884628e-08,0.1983207914406482,0.13344440437400806,0.00010809537689097748,0.00012369741606473053,0.0003220210380310594,6.896559644012056e-14,7.103046624825077e-15
0.013857421875000001,1.560575122110343,0.0,641.5640810876916,0.5493258174048918,6.073320347911903e-10,0.0005776108038420734,2.094193301786405e-08,3.462939240062652e-11,9.89672209715792e-06,7.981195664027564e-10,0.005165638428225291,0.001729443441177424,0.6600524566309124,1.4833705777082408e-11,0.0003085434625399672,1.5971241762650538e-07,8.739931653051963e-10,9.71582140658271e-08,0.19819857548062042,0.13337816747061468,0.0001125269400369191,0.0001285876505661643,0.00033827283146992555,2.796681855372827e-14,2.914200869238684e-15
0.013859375000000002,1.564757532915255,0.0,643.1536242642767,0.5478575350156919,6.703857785556735e-10,0.0005842507389608269,2.221746070772867e-08,3.8974876302631187e-11,1.0259357631902118e-05,9.027960110126844e-10,0.005334892976554445,0.0017987618885856546,0.6599616811211549,1.7196360183290595e-11,0.0003235925869767894,1.6837791507298548e-07,9.681833174895418e-10,1.0572847602481932e-07,0.1980717780604392,0.133308355695053,0.00011713981185118951,0.00013366339861210167,0.00035532543633839297,4.113345941415291e-14,4.272131083983825e-15
